2024-01-12 07:03:11,120 : INFO : Checking for updates to resources.json in case models have been updated.  Note: this behavior can be turned off with download_method=None or download_method=DownloadMethod.REUSE_RESOURCES
2024-01-12 07:03:12,531 : INFO : Loading these models for language: en (English):
============================================
| Processor    | Package                   |
--------------------------------------------
| tokenize     | combined                  |
| mwt          | combined                  |
| pos          | combined_charlm           |
| lemma        | combined_nocharlm         |
| constituency | ptb3-revised_charlm       |
| depparse     | combined_charlm           |
| sentiment    | sstplus                   |
| ner          | ontonotes-ww-multi_charlm |
============================================

2024-01-12 07:03:12,532 : INFO : Using device: cpu
2024-01-12 07:03:12,532 : INFO : Loading: tokenize
2024-01-12 07:03:12,788 : INFO : Loading: mwt
2024-01-12 07:03:12,810 : INFO : Loading: pos
2024-01-12 07:03:13,139 : INFO : Loading: lemma
2024-01-12 07:03:13,284 : INFO : Loading: constituency
2024-01-12 07:03:13,757 : INFO : Loading: depparse
2024-01-12 07:03:14,027 : INFO : Loading: sentiment
2024-01-12 07:03:14,310 : INFO : Loading: ner
2024-01-12 07:03:14,826 : INFO : Done loading processors!
2024-01-12 11:35:47,937 : WARNING : No results for [the serum proteins], Retry [serum proteins]
2024-01-12 11:35:51,905 : WARNING : No results for [Near fatal acute colchicine intoxication], Retry [fatal acute colchicine intoxication]
2024-01-12 11:35:52,661 : WARNING : No results for [fatal acute colchicine intoxication], Retry [acute colchicine intoxication]
2024-01-12 11:35:53,389 : WARNING : No results for [acute colchicine intoxication], Retry [colchicine intoxication]
2024-01-12 11:35:54,153 : WARNING : No results for [colchicine intoxication], Retry [intoxication]
2024-01-12 11:35:59,472 : WARNING : No results for [long - term treatment], Retry [- term treatment]
2024-01-12 11:36:00,067 : WARNING : No results for [- term treatment], Retry [term treatment]
2024-01-12 11:36:00,658 : WARNING : No results for [term treatment], Retry [treatment]
2024-01-12 11:36:03,046 : WARNING : No results for [Painful neutrophilic skin lesions], Retry [neutrophilic skin lesions]
2024-01-12 11:36:03,721 : WARNING : No results for [neutrophilic skin lesions], Retry [skin lesions]
2024-01-12 11:36:10,902 : WARNING : No results for [Fatal digoxin poisoning], Retry [digoxin poisoning]
2024-01-12 11:36:12,670 : WARNING : No results for [an unsuccessful resuscitation], Retry [unsuccessful resuscitation]
2024-01-12 11:36:13,456 : WARNING : No results for [unsuccessful resuscitation], Retry [resuscitation]
2024-01-12 11:36:17,934 : WARNING : No results for [related cardiotoxicity], Retry [cardiotoxicity]
2024-01-12 11:36:19,607 : WARNING : No results for [severe unilateral posterior scleritis], Retry [unilateral posterior scleritis]
2024-01-12 11:36:20,349 : WARNING : No results for [unilateral posterior scleritis], Retry [posterior scleritis]
2024-01-12 11:36:22,030 : WARNING : No results for [zoledronic acid administration], Retry [acid administration]
2024-01-12 11:36:23,764 : WARNING : No results for [A malignant mixed mesodermal tumor], Retry [malignant mixed mesodermal tumor]
2024-01-12 11:36:25,408 : WARNING : No results for [a bicornuate uterus], Retry [bicornuate uterus]
2024-01-12 11:36:35,968 : WARNING : No results for [ibuprofen therapy], Retry [therapy]
2024-01-12 11:36:39,605 : WARNING : No results for [based non - myeloablative stem cell transplantation], Retry [non - myeloablative stem cell transplantation]
2024-01-12 11:36:40,403 : WARNING : No results for [non - myeloablative stem cell transplantation], Retry [- myeloablative stem cell transplantation]
2024-01-12 11:36:41,099 : WARNING : No results for [- myeloablative stem cell transplantation], Retry [myeloablative stem cell transplantation]
2024-01-12 11:36:41,779 : WARNING : No results for [myeloablative stem cell transplantation], Retry [stem cell transplantation]
2024-01-12 11:36:44,388 : WARNING : No results for [combination antiretroviral therapy], Retry [antiretroviral therapy]
2024-01-12 11:36:47,841 : WARNING : No results for [profound complications], Retry [complications]
2024-01-12 11:36:49,507 : WARNING : No results for [epidural triamcinolone injections], Retry [triamcinolone injections]
2024-01-12 11:36:54,155 : WARNING : No results for [L - thyroxine therapy], Retry [- thyroxine therapy]
2024-01-12 11:36:59,598 : WARNING : No results for [associated allergic symptoms], Retry [allergic symptoms]
2024-01-12 11:37:01,318 : WARNING : No results for [fluorouracil treatment], Retry [treatment]
2024-01-12 11:37:04,019 : WARNING : No results for [mild allergic reactions], Retry [allergic reactions]
2024-01-12 11:37:07,546 : WARNING : No results for [associated thoracic aortic dissection], Retry [thoracic aortic dissection]
2024-01-12 11:37:09,180 : WARNING : No results for [impaired lung function], Retry [lung function]
2024-01-12 11:37:10,802 : WARNING : No results for [abnormal computed tomographic scans], Retry [computed tomographic scans]
2024-01-12 11:37:11,461 : WARNING : No results for [computed tomographic scans], Retry [tomographic scans]
2024-01-12 11:37:14,068 : WARNING : No results for [corticosteroid treatment], Retry [treatment]
2024-01-12 11:37:19,565 : WARNING : No results for [angry outbursts], Retry [outbursts]
2024-01-12 11:37:22,183 : WARNING : No results for [capecitabine therapy], Retry [therapy]
2024-01-12 11:37:29,632 : WARNING : No results for [progestational agents], Retry [agents]
2024-01-12 11:37:33,156 : WARNING : No results for [intermittent spotting], Retry [spotting]
2024-01-12 11:37:40,807 : WARNING : No results for [the skin patch test], Retry [skin patch test]
2024-01-12 11:37:41,447 : WARNING : No results for [skin patch test], Retry [patch test]
2024-01-12 11:37:47,881 : WARNING : No results for [associated nephrolithiasis], Retry [nephrolithiasis]
2024-01-12 11:37:50,413 : WARNING : No results for [Concurrent acute megaloblastic anaemia], Retry [acute megaloblastic anaemia]
2024-01-12 11:37:52,884 : WARNING : No results for [a severe side - effect], Retry [severe side - effect]
2024-01-12 11:37:53,489 : WARNING : No results for [severe side - effect], Retry [side - effect]
2024-01-12 11:37:55,234 : WARNING : No results for [low - dose methotrexate therapy], Retry [- dose methotrexate therapy]
2024-01-12 11:37:57,863 : WARNING : No results for [mid - borderline ( BB ) Hansen 's disease], Retry [- borderline ( BB ) Hansen 's disease]
2024-01-12 11:37:58,533 : WARNING : No results for [- borderline ( BB ) Hansen 's disease], Retry [borderline ( BB ) Hansen 's disease]
2024-01-12 11:37:59,181 : WARNING : No results for [borderline ( BB ) Hansen 's disease], Retry [( BB ) Hansen 's disease]
2024-01-12 11:37:59,841 : WARNING : No results for [( BB ) Hansen 's disease], Retry [BB ) Hansen 's disease]
2024-01-12 11:38:00,475 : WARNING : No results for [BB ) Hansen 's disease], Retry [) Hansen 's disease]
2024-01-12 11:38:02,009 : WARNING : No results for [a reversal reaction], Retry [reversal reaction]
2024-01-12 11:38:04,592 : WARNING : No results for [rifampin therapy], Retry [therapy]
2024-01-12 11:38:14,500 : WARNING : No results for [C. difficile colitis], Retry [difficile colitis]
2024-01-12 11:38:16,134 : WARNING : No results for [Transient cardiac arrhythmias], Retry [cardiac arrhythmias]
2024-01-12 11:38:22,517 : WARNING : No results for [severe abdominal right lower quadrant pain], Retry [abdominal right lower quadrant pain]
2024-01-12 11:38:23,195 : WARNING : No results for [abdominal right lower quadrant pain], Retry [right lower quadrant pain]
2024-01-12 11:38:24,811 : WARNING : No results for [a large cecal lymphoma], Retry [large cecal lymphoma]
2024-01-12 11:38:25,507 : WARNING : No results for [large cecal lymphoma], Retry [cecal lymphoma]
2024-01-12 11:38:26,160 : WARNING : No results for [cecal lymphoma], Retry [lymphoma]
2024-01-12 11:38:27,917 : WARNING : No results for [testicular swelling], Retry [swelling]
2024-01-12 11:38:35,079 : WARNING : No results for [anti - D IGIV treatment], Retry [- D IGIV treatment]
2024-01-12 11:38:35,751 : WARNING : No results for [- D IGIV treatment], Retry [D IGIV treatment]
2024-01-12 11:38:36,402 : WARNING : No results for [D IGIV treatment], Retry [IGIV treatment]
2024-01-12 11:38:37,048 : WARNING : No results for [IGIV treatment], Retry [treatment]
2024-01-12 11:38:38,717 : WARNING : No results for [a psoriasiform eruption], Retry [psoriasiform eruption]
2024-01-12 11:38:40,344 : WARNING : No results for [the antiepileptic agents sodium valproate], Retry [antiepileptic agents sodium valproate]
2024-01-12 11:38:40,998 : WARNING : No results for [antiepileptic agents sodium valproate], Retry [agents sodium valproate]
2024-01-12 11:38:41,726 : WARNING : No results for [agents sodium valproate], Retry [sodium valproate]
2024-01-12 11:38:45,895 : WARNING : No results for [INH toxicity], Retry [toxicity]
2024-01-12 11:38:47,531 : WARNING : No results for [excessive insulin induced hypoglycemia], Retry [insulin induced hypoglycemia]
2024-01-12 11:38:48,186 : WARNING : No results for [insulin induced hypoglycemia], Retry [induced hypoglycemia]
2024-01-12 11:38:53,527 : WARNING : No results for [Hepato - biliary abnormalities], Retry [- biliary abnormalities]
2024-01-12 11:38:56,071 : WARNING : No results for [the first biopsy], Retry [first biopsy]
2024-01-12 11:38:56,740 : WARNING : No results for [first biopsy], Retry [biopsy]
2024-01-12 11:39:01,549 : WARNING : No results for [metastatic renal cell cancer], Retry [renal cell cancer]
2024-01-12 11:39:04,049 : WARNING : No results for [previous cardiac disease], Retry [cardiac disease]
2024-01-12 11:39:05,778 : WARNING : No results for [a fatal cardiac arrhythmia], Retry [fatal cardiac arrhythmia]
2024-01-12 11:39:06,543 : WARNING : No results for [fatal cardiac arrhythmia], Retry [cardiac arrhythmia]
2024-01-12 11:39:09,147 : WARNING : No results for [its toxicity], Retry [toxicity]
2024-01-12 11:39:11,777 : WARNING : No results for [spontaneous choroidal hemorrhage], Retry [choroidal hemorrhage]
2024-01-12 11:39:19,888 : WARNING : No results for [hydatid cyst surgery], Retry [cyst surgery]
2024-01-12 11:39:20,541 : WARNING : No results for [cyst surgery], Retry [surgery]
2024-01-12 11:39:23,198 : WARNING : No results for [central nervous system ( CNS ) excitatory toxicities], Retry [nervous system ( CNS ) excitatory toxicities]
2024-01-12 11:39:23,891 : WARNING : No results for [nervous system ( CNS ) excitatory toxicities], Retry [system ( CNS ) excitatory toxicities]
2024-01-12 11:39:24,556 : WARNING : No results for [system ( CNS ) excitatory toxicities], Retry [( CNS ) excitatory toxicities]
2024-01-12 11:39:25,190 : WARNING : No results for [( CNS ) excitatory toxicities], Retry [CNS ) excitatory toxicities]
2024-01-12 11:39:25,808 : WARNING : No results for [CNS ) excitatory toxicities], Retry [) excitatory toxicities]
2024-01-12 11:39:26,423 : WARNING : No results for [) excitatory toxicities], Retry [excitatory toxicities]
2024-01-12 11:39:27,032 : WARNING : No results for [excitatory toxicities], Retry [toxicities]
2024-01-12 11:39:28,668 : WARNING : No results for [the active metabolite normeperidine], Retry [active metabolite normeperidine]
2024-01-12 11:39:29,313 : WARNING : No results for [active metabolite normeperidine], Retry [metabolite normeperidine]
2024-01-12 11:39:29,930 : WARNING : No results for [metabolite normeperidine], Retry [normeperidine]
2024-01-12 11:39:31,617 : WARNING : No results for [mild hepatotoxicity], Retry [hepatotoxicity]
2024-01-12 11:39:33,227 : WARNING : No results for [choline magnesium trisalicylate therapy], Retry [magnesium trisalicylate therapy]
2024-01-12 11:39:34,003 : WARNING : No results for [magnesium trisalicylate therapy], Retry [trisalicylate therapy]
2024-01-12 11:39:34,762 : WARNING : No results for [trisalicylate therapy], Retry [therapy]
2024-01-12 11:39:36,560 : WARNING : No results for [the plasma cortisol level], Retry [plasma cortisol level]
2024-01-12 11:39:39,208 : WARNING : No results for [low - dose alprazolam treatment], Retry [- dose alprazolam treatment]
2024-01-12 11:39:39,978 : WARNING : No results for [- dose alprazolam treatment], Retry [dose alprazolam treatment]
2024-01-12 11:39:40,722 : WARNING : No results for [dose alprazolam treatment], Retry [alprazolam treatment]
2024-01-12 11:39:41,449 : WARNING : No results for [alprazolam treatment], Retry [treatment]
2024-01-12 11:39:43,118 : WARNING : No results for [intravenous nitroglycerin], Retry [nitroglycerin]
2024-01-12 11:39:49,890 : WARNING : No results for [The induced hyperglycaemia], Retry [induced hyperglycaemia]
2024-01-12 11:39:52,166 : WARNING : No results for [insulin insensitivity], Retry [insensitivity]
2024-01-12 11:39:54,823 : WARNING : No results for [drug refractory paroxysmal atrial fibrillation], Retry [refractory paroxysmal atrial fibrillation]
2024-01-12 11:39:55,485 : WARNING : No results for [refractory paroxysmal atrial fibrillation], Retry [paroxysmal atrial fibrillation]
2024-01-12 11:39:57,042 : WARNING : No results for [the QT interval], Retry [QT interval]
2024-01-12 11:40:00,516 : WARNING : No results for [oral pirmenol therapy], Retry [pirmenol therapy]
2024-01-12 11:40:01,189 : WARNING : No results for [pirmenol therapy], Retry [therapy]
2024-01-12 11:40:21,014 : WARNING : No results for [a drug rash], Retry [drug rash]
2024-01-12 11:40:26,261 : WARNING : No results for [this drug], Retry [drug]
2024-01-12 11:40:28,190 : WARNING : No results for [sudden PLMS], Retry [PLMS]
2024-01-12 11:40:30,428 : WARNING : No results for [Continuous EEG monitoring], Retry [EEG monitoring]
2024-01-12 11:40:32,850 : WARNING : No results for [CBZ OD], Retry [OD]
2024-01-12 11:40:34,592 : WARNING : No results for [a systemic hypoglycemic reaction], Retry [systemic hypoglycemic reaction]
2024-01-12 11:40:35,357 : WARNING : No results for [systemic hypoglycemic reaction], Retry [hypoglycemic reaction]
2024-01-12 11:40:40,638 : WARNING : No results for [progressive renal impairment], Retry [renal impairment]
2024-01-12 11:40:42,165 : WARNING : No results for [blurred vision], Retry [vision]
2024-01-12 11:40:43,814 : WARNING : No results for [QRS broadening], Retry [broadening]
2024-01-12 11:40:46,468 : WARNING : No results for [chronic cibenzoline intoxication], Retry [cibenzoline intoxication]
2024-01-12 11:40:47,262 : WARNING : No results for [cibenzoline intoxication], Retry [intoxication]
2024-01-12 11:40:49,892 : WARNING : No results for [systemic prostaglandin - E2 administration], Retry [prostaglandin - E2 administration]
2024-01-12 11:40:50,583 : WARNING : No results for [prostaglandin - E2 administration], Retry [- E2 administration]
2024-01-12 11:40:51,238 : WARNING : No results for [- E2 administration], Retry [E2 administration]
2024-01-12 11:40:51,876 : WARNING : No results for [E2 administration], Retry [administration]
2024-01-12 11:40:53,529 : WARNING : No results for [an EGFR - inhibitor], Retry [EGFR - inhibitor]
2024-01-12 11:40:55,979 : WARNING : No results for [a cell lung cancer], Retry [cell lung cancer]
2024-01-12 11:40:58,591 : WARNING : No results for [an atypical evolution], Retry [atypical evolution]
2024-01-12 11:40:59,298 : WARNING : No results for [atypical evolution], Retry [evolution]
2024-01-12 11:41:01,818 : WARNING : No results for [intravenous ritodrine therapy], Retry [ritodrine therapy]
2024-01-12 11:41:02,524 : WARNING : No results for [ritodrine therapy], Retry [therapy]
2024-01-12 11:41:04,342 : WARNING : No results for [subcutaneous terbutaline therapy], Retry [terbutaline therapy]
2024-01-12 11:41:05,067 : WARNING : No results for [terbutaline therapy], Retry [therapy]
2024-01-12 11:41:12,476 : WARNING : No results for [nitrous oxide anesthesia], Retry [oxide anesthesia]
2024-01-12 11:41:13,088 : WARNING : No results for [oxide anesthesia], Retry [anesthesia]
2024-01-12 11:41:17,547 : WARNING : No results for [its sulfonamide moiety], Retry [sulfonamide moiety]
2024-01-12 11:41:18,214 : WARNING : No results for [sulfonamide moiety], Retry [moiety]
2024-01-12 11:41:20,694 : WARNING : No results for [severe heart failure], Retry [heart failure]
2024-01-12 11:41:32,847 : WARNING : No results for [collapsing focal glomeruloesclerosis], Retry [focal glomeruloesclerosis]
2024-01-12 11:41:33,648 : WARNING : No results for [focal glomeruloesclerosis], Retry [glomeruloesclerosis]
2024-01-12 11:41:36,081 : WARNING : No results for [AZ intoxication], Retry [intoxication]
2024-01-12 11:41:38,606 : WARNING : No results for [elevated aluminum levels], Retry [aluminum levels]
2024-01-12 11:41:46,787 : WARNING : No results for [a known adverse effect], Retry [known adverse effect]
